video_id,url,typ,publiceringsdatum,langd_sek,antal_bilder,visningar,likes,kommentarer,delningar,sparade,engagement_rate,rackvidd,caption,caption_langd,antal_hashtags,hashtags,musik,musik_original,is_ad,nedladdad,thumbnail,langd_verifierad,upplosning,bildformat,transkript,hook_text,hook_typ,format,kategori,tema,text_i_bild,grafik_beskrivning,personer_i_bild,medverkande,cta,har_cta,alkohol_i_bild,alkohol_marke,alkohol_omnamns_verbalt,alkohol_kontext,save_rate,share_rate,likes_per_view,budskapston,budskap_teman,har_hook,kategori_reclassad,hogtid,taxonomi_reclassad
7551693351712492822,https://www.tiktok.com/@iqinitiativet/video/7551693351712492822,video,2025-09-19,139,,400500,546,2,251,52,0.0021,,"Avsnitt 10: ""Det handlar inte om henne"" #RUSET2 är en dramaserie på 10 avsnitt om fylla, svek och kärlek — skapad av IQ för att porträttera ungas relation till alkohol och få fler att göra medvetna val.",202,1,RUSET2,originalljud,ja,True,ja,thumbnails/7551693351712492822.jpg,139.600000,1080x1920,staende,,,chock,filmat,dramatiserat,"Alkohol, svek och brödraskap","[""RUSET 2"", ""AVSNITT TIO"", ""LÖRDAG 10:22"", ""Käften."", ""JAG HAR NÅGOT ATT SÄGA !!"", ""DU ÄR MIN BROR""]","Filmisk dramaserie med dov, gråblå färgsättning. Klippen växlar mellan inomhusscener i lägenhet/kök och utomhusscen där en ung man står på gården med skyltar av kartong. Orange, stor typografi används för avsnittstitel (RUSET 2, AVSNITT TIO) och tidsstämpel (LÖRDAG 10:22). Handhållen kamera, perspektiv genom fönster som betraktare, närbilder på ansikten i skugga. Avslutande scen visar mannen hålla upp kartongskyltar med handskriven text riktade uppåt mot ett fönster.","Två unga män i olika scener – en i lägenhet/kök, en annan som står utomhus och håller upp skyltar av kartong mot ett fönster där den förste mannen syns.",flera_personer,"[""#RUSET2""]",ja,nej,[],nej,ingen,0.00013,0.000627,0.001363,budskap,"[""personlig_berattelse"", ""effekter_av_alkohol""]",ja,ja,,ja
7550069999537278230,https://www.tiktok.com/@iqinitiativet/video/7550069999537278230,video,2025-09-14,123,,400300,538,15,166,91,0.002,,"Avsnitt 1: ""Lilla fjärilen"" #RUSET2 är en dramaserie på 10 avsnitt om fylla, svek och kärlek — skapad av IQ för att porträttera ungas relation till alkohol och få fler att göra medvetna val.",190,1,RUSET2,originalljud,ja,True,ja,thumbnails/7550069999537278230.jpg,123.960000,1080x1920,staende,,,ovrigt,filmat,dramatiserat,Dramaserien Ruset 2 om ungas relation till alkohol,"[""RUSET2"", ""AVSNITT ETT"", ""Hej hej!"", ""IQ""]","Filmisk dramaserie med varm, dämpad belysning. Orange vertikal titeltext 'RUSET2' med 'AVSNITT ETT' i mindre text läggs över scener i olika miljöer (vardagsrum, hallentré, brädspel). Avslutas med IQ:s orange/lila logotyp mot svart bakgrund. Textremsa 'Hej hej!' visas som dialogundertext.","Flera unga vuxna i olika scener - en kvinna i profil, en man vid ett brädspel, ett par i en hallentré, en man med gitarr i soffa",flera_personer,[],nej,nej,[],nej,ingen,0.000227,0.000415,0.001344,budskap,"[""personlig_berattelse""]",nej,ja,,ja
7480813755052346646,https://www.tiktok.com/@iqinitiativet/video/7480813755052346646,video,2025-03-12,139,,554800,1507,28,51,121,0.0031,,"Avsnitt 10: ""Det handlar inte om henne"" #RUSET2 är en dramaserie på 10 avsnitt om fylla, svek och kärlek — skapad av IQ för att porträttera ungas relation till alkohol och få fler att göra medvetna val.",202,1,RUSET2,originalljud,ja,True,ja,thumbnails/7480813755052346646.jpg,139.600000,1080x1920,staende,,,ovrigt,filmat,dramatiserat,Bror ber om ursäkt efter fylla/svek,"[""RUSET 2"", ""AVSNITT TIO"", ""LÖRDAG 10:22"", ""Käften."", ""JAG HAR NÅGOT ATT SÄGA!!"", ""DU ÄR MIN BROR""]","Filmisk dramascen med kort filmtitel i orange stor typografi som tonar in över en lägenhet, tidsstämpel i orange text i nedre delen av bilden, kyligt vinterljus, handhållna och statiska kameravinklar, POV genom fönster och uppifrån mot gatan där en person håller upp handskrivna skyltar av kartong.","Två unga män, troligen bröder – en tittar ut genom ett fönster, en annan står utanför på gatan och håller upp skyltar av kartong.",flera_personer,[],nej,nej,[],nej,ingen,0.000218,9.2e-05,0.002716,blandat,"[""effekter_av_alkohol"", ""personlig_berattelse""]",ja,ja,,ja
7477510894692371734,https://www.tiktok.com/@iqinitiativet/video/7477510894692371734,video,2025-03-03,123,,510500,1638,34,158,227,0.004,,"Avsnitt 1: ""Lilla fjärilen"" #RUSET2 är en dramaserie på 10 avsnitt om fylla, svek och kärlek — skapad av IQ för att porträttera ungas relation till alkohol och få fler att göra medvetna val.",190,1,RUSET2,originalljud,ja,True,ja,thumbnails/7477510894692371734.jpg,123.960000,1080x1920,staende,,,ovrigt,filmat,dramatiserat,Alkohol och relationer bland unga,"[""RUSET2"", ""AVSNITT ETT"", ""Hej hej!"", ""IQ""]","Filmisk dramaserie-stil med varm, mörk belysning. Orange vertikal titeltext 'RUSET2' med 'AVSNITT ETT' i mindre text placerad över/bakom karaktärer i olika scener (soffa, sällskapsspel, hallen). Avslutas med IQ:s logotyp (orange ruta med lila text 'IQ' i flaskform) mot svart bakgrund.","Flera unga vuxna i olika scener - en kvinna i soffa, en grupp som spelar brädspel, ett par i en hall, en man med gitarr",flera_personer,[],nej,nej,[],nej,ingen,0.000445,0.00031,0.003209,budskap,"[""personlig_berattelse""]",nej,ja,,ja
7467585603777940758,https://www.tiktok.com/@iqinitiativet/video/7467585603777940758,video,2025-02-04,500,,2100000,1675,14,202,171,0.001,,"I det första avsnittet av Fullträffen möter Julianna sexologen och relationsexperten Kalle Norwald för att prata om dejting, drama och fylleligg. Tillsammans dyker de ner i hur alkohol både kan skapa romantiska ögonblick – men också leda till komplicerade situationer. Vem vill ni att vi träffar nästa gång? Drycken i filmen innehåller ingen alkohol.",350,0,,originalljud,ja,True,ja,thumbnails/7467585603777940758.jpg,500.291959,1920x1080,liggande,,,pastaende,talking head,POV,Alkohol och dejting/fylleliv,"[""Det finns nåt med alkohol som gör allt lite mer vågat."", ""Vi säger saker vi annars inte vågar säga,"", ""gör saker vi kanske borde låta bli."", ""Eller är det bara en suddig version av oss själva?"", ""Vad är det egentligen som händer med oss på fyllan?"", ""Pappa Ray Ray"", ""Drycken i filmen innehåller ingen alkohol""]","Filmisk voiceover-berättelse med undertexter, filmad i Stockholms tunnelbana, gator och en restaurang/bar (neonskylt 'Pappa Ray Ray'). Kvinna i pälsjacka går genom staden, pratar i telefon, springer över gata. Avslutas med en man med glasögon inomhus i dämpad belysning. Text-overlay med brödtext underst i bild samt en disclaimer högst upp i sista bilden.","En kvinna i pälsjacka syns i flera scener (går, pratar i telefon, springer), samt en man med glasögon i sista bilden.",flera_personer,[],nej,nej,[],nej,ingen,8.1e-05,9.6e-05,0.000798,budskap,"[""effekter_av_alkohol"", ""fakta_upplysning""]",ja,ja,,ja
7379921165910805792,https://www.tiktok.com/@iqinitiativet/video/7379921165910805792,video,2024-06-14,150,,239800,530,8,17,49,0.0025,,@jinatamaradawood och @daoudbenjamin4 testar era knäppaste fyllematkombinationer! Visste du att redan efter små mängder alkohol får vi sämre omdöme och tankeförmåga. Vad har du gjort för knäppt på fyllan? (förutom att tömma kylskåpet då). Läs mer om hur alkoholen påverkar kroppen här: https://www.iq.se/fakta-om-alkohol/alkoholen-och-kroppen/,343,0,,originalljud - IQ,ja,True,ja,thumbnails/7379921165910805792.jpg,150.150150,1080x1920,staende,,,pastaende,filmat,fakta,Fyllematkombinationer och hur alkohol påverkar kroppen,"[""Det här är bara sånt man kommer på"", ""Vi får se hur det här blir..."", ""Okej, idag ska vi testa era"", ""Asså, det var jättegott!"", ""Nu var det bara pannkaka."", ""att man rubbat vätskebalansen, så det kan ju"", ""vara saltet som faktiskt gör det här ganska gott.""]","Två personer sitter vid ett bord och testar olika fyllematkombinationer (pannkaka med gurka, oreo, pommes, lökringar, ketchup, nutella m.m.). Vitt neutralt rum, enkel belysning. Klippen växlar mellan helbild av båda och närbilder på händer/mat samt reaktioner i ansiktet. Text syns som undertexter/captions i vitt mot bilden.","En kvinna och en man, sitter vid matbord",flera_personer,"[""Vad har du gjort för knäppt på fyllan?"", ""Läs mer om hur alkoholen påverkar kroppen här: https://www.iq.se/fakta-om-alkohol/alkoholen-och-kroppen/""]",ja,nej,[],nej,forebyggande,0.000204,7.1e-05,0.00221,blandat,"[""effekter_av_alkohol"", ""fakta_upplysning"", ""personlig_berattelse""]",ja,ja,,ja
7374290063183711520,https://www.tiktok.com/@iqinitiativet/video/7374290063183711520,video,2024-05-29,238,,1500000,2711,61,79,280,0.0021,,"Om man alltid bråkar på fyllan — borde man bara göra slut då? Det och mycket annat diskuteras när en av er skickat in detta bråkiga dilemma. Se, njut, reflektera. Har du funderat på hur alkohol påverkar dig och dina relationer?",235,0,,originalljud - IQ,ja,True,ja,thumbnails/7374290063183711520.jpg,238.760000,1080x1920,staende,,,pastaende,talking head,dramatiserat,Alkohol och relationer/bråk på fyllan,"[""Ett program av"", ""IQ"", ""Scener ur en fylla"", ""Bråk, stök och brustna hjärtan"", ""I rollerna Adam Kais, Elsa Öhrn, Saga Samuelsson"", ""Programledare Alice Stenlöf, Carl Tuleus"", ""Regi & manus Fabian Penje"", ""DET ÄR INTE TJEJEN I SCENEN SOM SKRIVIT FRÅGAN"", ""Vad gör du? – Jag försöker gråta."", ""Kan jag få vara ensam?"", ""Alltså din reaktion är ju lite ur proportion."", ""He's last hour before we had to put him down""]","Filmisk kortfilm/dramascen i badkar varvas med programledarsegment i en tom biosalong med röda sätesrader, samt intervju-liknande dokumentärstil med en man i mörk miljö som kommenterar scenen. Textöverlägg med svarta bakgrundsrutor för citat och kommentarer, mörk och stämningsfull färgsättning i badkarsscenerna.","En kvinna i badkar (skådespelare), två programledare (en kvinna och en man) i biosalong, samt en man som kommenterar i separat klipp",flera_personer,"[""Se, njut, reflektera"", ""Har du funderat på hur alkohol påverkar dig och dina relationer?""]",ja,nej,[],nej,negativt,0.000187,5.3e-05,0.001807,blandat,"[""effekter_av_alkohol"", ""personlig_berattelse""]",ja,ja,,ja
7373588972762615072,https://www.tiktok.com/@iqinitiativet/video/7373588972762615072,video,2024-05-27,240,,2700000,4925,30,133,358,0.002,,Att vara eller icke vara — en f *ckboy. Det är frågan. Här djupdyker vi i dilemmat med personer som blir själviska i sängen på fyllan. Vad ska man göra? Vad kan man säga? Scenen är er! Har du funderat på hur alkohol påverkar dig och dina relationer?,260,0,,originalljud - IQ,ja,True,ja,thumbnails/7373588972762615072.jpg,240.000000,1080x1920,staende,,,pastaende,sketch,dramatiserat,Konflikt och missförstånd dagen efter en fylla i en relation,"[""Ett program av IQ"", ""I ROLLERNA ADAM KAIS, ELSA ÖHRN, SAGA SAMUELSSON"", ""PROGRAMLEDARE ALICE STENLÖF, CARL TULEUS"", ""REGI & MANUS FABIAN PENJE"", ""Scener ur en fylla"", ""Bråk, stök och brustna hjärtan"", ""DET ÄR INTE TJEJEN I SCENEN SOM SKRIVIT FRÅGAN"", ""Vänta, va, har det hänt något?"", ""Nej."", ""Eller förlåt, men vem är du?"", ""Nej, jag försöker bara förstå -"", ""eller om du bara är helt dum i huvudet."", ""Menar du att jag är dålig på att ligga?"", ""Jag kommer hit och du gör din grej -""]","Kortfilmsliknande produktion med filmisk, mörk belysning och orange färgtema på titlar och undertexter. Inleds med ett titelkort i filmposter-stil (""Scener ur en fylla"") som visar skådespelare, programledare och regissör. Klippet växlar mellan extrema närbilder av ansikten (ögon, näsa, mun) och en scen i en säng där en man och kvinna har ett känsloladdat samtal, samt en kort scen med två kvinnor i en biosalong som skrattar och pratar. Undertexter i vitt visar dialogen, medan orange text används för produktionsinformation och en kommentar om att frågan i captionen inte skrivits av skådespelaren.","En man och en kvinna i en sängscen som har ett spänt samtal, samt två kvinnor som sitter och pratar i en biosalong.",flera_personer,"[""Har du funderat på hur alkohol påverkar dig och dina relationer?""]",ja,nej,[],nej,ingen,0.000133,4.9e-05,0.001824,blandat,"[""effekter_av_alkohol"", ""fakta_upplysning""]",ja,ja,,ja
7368839703618981152,https://www.tiktok.com/@iqinitiativet/video/7368839703618981152,video,2024-05-21,167,,547800,719,0,14,50,0.0014,,Sista delen obekväma frågor med My och hennes mamma. Den här gången delar de med sig av egna erfarenheter kring både spyor och kvällar man inte...minns. Men vad händer egentligen vid en minneslucka? Läs mer om det här: https://www.iq.se/fakta-om-alkohol/alkoholen-och-kroppen/alkohol- och-minnesluckor/,311,0,,originalljud - IQ,ja,True,ja,thumbnails/7368839703618981152.jpg,167.400000,1080x1920,staende,,,ovrigt,talking head,POV,"Alkohol, spyor och minnesluckor","[""IQ"", ""Obekväma frågor med My och mamma Malin"", ""Jag spydde i en påse. Det var hål i påsen,"", ""Jag vaknade utanför dörren.""]","Hemmavideo filmad i en soffa/vardagsrum med IQ-loggan (orange ruta med lila text) och vit rubriktext i övre delen av första klippet. Undertexter i vitt läggs till i takt med talet. Enkel rak klippning mellan reaktioner och uttalanden, inget avancerat grafiskt arbete.","Två kvinnor, en yngre (My) och en äldre (mamma Malin), sitter bredvid varandra i en soffa och samtalar/skrattar.",flera_personer,"[""Läs mer om det här: https://www.iq.se/fakta-om-alkohol/alkoholen-och-kroppen/alkohol- och-minnesluckor/""]",ja,nej,[],nej,forebyggande,9.1e-05,2.6e-05,0.001313,blandat,"[""effekter_av_alkohol"", ""personlig_berattelse"", ""fakta_upplysning""]",ja,ja,,ja
7368835360069094688,https://www.tiktok.com/@iqinitiativet/video/7368835360069094688,video,2024-05-15,135,,210200,470,3,13,33,0.0025,,Del 2 av obekväma frågor med@mysundqvists1! Mys mamma outar hur många gånger hon festade i veckan som ung. Testa att fråga era föräldrar samma sak? 😳,156,0,,originalljud - IQ,ja,True,ja,thumbnails/7368835360069094688.jpg,135.566667,1080x1920,staende,,,pastaende,talking head,POV,Förälders berättelse om fest och alkoholvanor i ungdomen,"[""då var vi ute fem dagar i veckan."", ""Alltså vi festade fem dagar i veckan."", ""Vi festade söndag, måndag, onsdag, torsdag, fredag, lördag.""]","Enkel hemmainspelning i vardagsrum med två personer i soffa, textade undertexter i vitt löper i bild, inga extra grafiska effekter eller overlays förutom talbubblor-liknande undertexter.",En äldre kvinna (mamma) och en yngre kvinna (dotter/tonåring) sitter tillsammans i en soffa och samtalar.,flera_personer,"[""Testa att fråga era föräldrar samma sak?""]",ja,nej,[],nej,ingen,0.000157,6.2e-05,0.002236,blandat,"[""personlig_berattelse"", ""fakta_upplysning""]",ja,ja,,ja
7358829945717624097,https://www.tiktok.com/@iqinitiativet/video/7358829945717624097,video,2024-04-25,129,,144000,137,2,5,11,0.0011,,Sista delen obekväma frågor med @tildarohl och mamma.🍻. Här får vi tips från en mamma med koll och perspektiv på vem man ska ringa om kvällen går snett. 9 av 10 ungdomar tycker att det är bra att deras föräldrar snackar med dom om alkohol. Vad tycker du?,254,0,,original sound - IQ,ja,True,ja,thumbnails/7358829945717624097.jpg,129.796463,1080x1920,staende,,,fraga,talking head,frågor på stan,Alkohol och relation mellan förälder och barn,"[""Okej, nu har vi nästa."", ""Obekväma frågor med Tilda och mamma Marie"", ""Har du någon gång ångrat nått du har gjort på fyllan?"", ""Aa, ja, ja det har man gjort."", ""Ja, det har man gjort."", ""om du kunde ge ett alkoholrelaterat tips"", ""till yngre dig?"", ""Då... Asså då skulle jag ge tipset att tar det lite easy"", ""och va... tar hand om varandra.""]","Enkel hemmainspelning vid ett köksbord med two personer i halvprofil/rakt mot kameran. Orange ruta med lila IQ-logotyp (flaska formad som Q) syns genomgående i bild. Vit undertextad text visar dialogen i realtid, samt en rubriktextruta i inledningen som presenterar serien.","Två kvinnor, en äldre (mamma) och en yngre (dotter), sitter bredvid varandra vid ett köksbord och pratar/skrattar.",flera_personer,"[""Vad tycker du?""]",ja,nej,[],nej,ingen,7.6e-05,3.5e-05,0.000951,blandat,"[""personlig_berattelse"", ""stotta_narstaende"", ""fakta_upplysning""]",ja,ja,,ja
7358100600648699169,https://www.tiktok.com/@iqinitiativet/video/7358100600648699169,video,2024-04-23,131,,314800,202,2,9,22,0.0007,,"Fler obekväma frågor med @tildarohloch hennes mamma. Unga dricker visserligen mindre idag, men vad är det som gör att vissa ändå dricker mycket? Är det grupptryck, handlar det om att det är coolt att dricka mycket, eller handlar det om att det är en grej man bara gör i sociala sammanhang? Känner du igen dig i det?",315,0,,originalljud - IQ,ja,True,ja,thumbnails/7358100600648699169.jpg,131.006006,1080x1920,staende,,,fraga,talking head,POV,Ungas alkoholdebut och grupptryck,"[""Vad var det som fick dig att börja dricka alkohol?"", ""Obekväma frågor med Tilda och mamma Marie"", ""När du va då femton eller där..."", ""Ja men det var väl lite grupptrycket,"", ""det är ju det där svåra att stå emot."", ""Sen visste, jag tror mina föräldrar ändå visste att jag drack lite."", ""Och det är ju, det är väldigt, det är mycket snack om det."", ""Då sa dom alltid att,"", ""det går bra men OM vi får hämta dig i fyllecell Mary då...""]","Enkel hemmavideo filmad vid ett köksbord med två personer i halvbild, orange IQ-logga med flaskikon och vit undertextning löpande i nedre delen av bilden. Klippet är statiskt utan större grafiska effekter, bildtext läggs till i takt med talet.","Två kvinnor, en äldre (mamma) och en yngre (dotter), sitter bredvid varandra vid ett köksbord och samtalar.",flera_personer,[],nej,nej,[],nej,ingen,7e-05,2.9e-05,0.000642,budskap,"[""grupptryck"", ""personlig_berattelse"", ""fakta_upplysning""]",ja,ja,,ja
